state,district,month,theme,visits_per_1k,funds_on_time,data_quality,female_pct,training_sessions,outreach_pre_monsoon,monsoon,beneficiaries,age0_5,age6_17,age18_35,age36_plus,outcome_score,dropout_rate,nps,data_issue_flag
Karnataka,Karnataka-Dist-08,2025-04-01,Education,4.35,0.689,0.774,0.392,7,1,0,274,11,149,112,2,100.0,0.01,25.8,OK
Karnataka,Karnataka-Dist-08,2025-06-01,Education,5.84,0.719,0.788,0.434,8,0,1,331,19,167,121,24,100.0,0.01,24.9,OK
Karnataka,Karnataka-Dist-08,2025-07-01,WASH,4.55,0.559,0.795,0.436,5,0,1,265,17,42,83,123,100.0,0.014,12.7,OK
Karnataka,Karnataka-Dist-08,2025-09-01,Livelihoods,3.67,0.531,0.587,0.427,6,0,1,294,8,41,113,132,95.0,0.027,16.5,OK
Karnataka,Karnataka-Dist-08,2025-10-01,Education,4.69,0.68,0.653,0.35,5,0,0,300,13,159,133,0,100.0,0.01,31.5,OK
Madhya Pradesh,Madhya-Dist-01,2023-02-01,WASH,4.88,0.641,0.999,0.503,8,0,0,329,0,0,0,0,100.0,0.01,31.4,MISSING_AGE
Madhya Pradesh,Madhya-Dist-01,2023-03-01,WASH,6.39,0.899,0.759,0.582,7,0,0,316,19,61,134,102,100.0,0.01,34.3,OK
Madhya Pradesh,Madhya-Dist-01,2023-04-01,WASH,5.23,0.702,0.761,0.526,10,1,0,309,15,71,123,100,100.0,0.01,32.2,OK
Madhya Pradesh,Madhya-Dist-01,2023-05-01,WASH,5.71,0.872,0.89,0.529,9,1,0,313,24,57,136,96,100.0,0.01,45.6,OK
Madhya Pradesh,Madhya-Dist-01,2023-06-01,Health,4.81,0.672,0.589,0.473,5,0,1,315,53,63,119,80,100.0,0.01,23.0,OK
Madhya Pradesh,Madhya-Dist-01,2023-08-01,Livelihoods,5.38,0.685,0.635,0.578,7,0,1,317,0,0,0,0,100.0,0.01,15.7,MISSING_AGE
Madhya Pradesh,Madhya-Dist-01,2023-10-01,Health,6.81,0.722,0.684,0.597,5,0,0,329,60,51,131,87,100.0,0.01,33.0,OK
Madhya Pradesh,Madhya-Dist-01,2023-12-01,Livelihoods,4.73,0.519,0.834,0.453,4,0,0,291,10,38,126,117,100.0,0.01,19.8,OK
Madhya Pradesh,Madhya-Dist-01,2024-01-01,Education,6.87,0.611,0.611,0.504,6,0,0,316,8,165,118,25,100.0,0.01,26.2,OK
Madhya Pradesh,Madhya-Dist-01,2024-02-01,Health,5.19,0.612,0.87,0.479,7,0,0,301,50,58,119,74,100.0,0.01,31.1,OK
Madhya Pradesh,Madhya-Dist-01,2024-03-01,Education,4.08,0.737,0.704,0.493,4,0,0,287,16,147,111,13,97.0,0.01,37.3,OK
Madhya Pradesh,Madhya-Dist-01,2024-04-01,Education,5.6,0.958,0.764,0.516,7,1,0,314,16,166,111,21,100.0,0.01,44.6,OK
Madhya Pradesh,Madhya-Dist-01,2024-06-01,Education,4.65,0.685,0.771,0.514,6,0,1,279,22,139,120,0,100.0,0.01,17.8,OK
Madhya Pradesh,Madhya-Dist-01,2024-07-01,Health,4.17,0.645,0.992,0.565,4,0,1,291,52,49,100,90,100.0,0.01,36.2,OK
Madhya Pradesh,Madhya-Dist-01,2024-09-01,WASH,5.01,0.602,0.723,0.456,1,0,1,291,14,49,115,113,100.0,0.01,29.8,OK
Madhya Pradesh,Madhya-Dist-01,2024-10-01,Livelihoods,5.1,0.893,0.935,0.518,5,0,0,308,18,48,113,129,100.0,0.01,44.0,OK
Madhya Pradesh,Madhya-Dist-01,2024-11-01,Livelihoods,5.27,0.677,0.674,0.573,2,0,0,274,12,57,112,93,100.0,0.01,28.1,OK
Madhya Pradesh,Madhya-Dist-01,2025-01-01,Education,3.9,0.787,0.916,0.62,9,0,0,314,27,178,132,0,100.0,0.01,42.6,OK
Madhya Pradesh,Madhya-Dist-01,2025-02-01,Education,4.11,0.71,0.798,0.457,3,0,0,278,12,145,103,18,93.6,0.01,34.6,OK
Madhya Pradesh,Madhya-Dist-01,2025-03-01,Education,5.54,0.733,0.911,0.469,10,0,0,313,16,169,132,0,100.0,0.01,33.9,OK
Madhya Pradesh,Madhya-Dist-01,2025-04-01,Skilling,4.7,0.889,0.751,0.628,6,1,0,293,9,54,104,126,100.0,0.01,37.4,OK
Madhya Pradesh,Madhya-Dist-01,2025-06-01,Skilling,4.35,0.62,0.555,0.61,6,0,1,292,19,61,116,96,98.9,0.01,24.7,OK
Madhya Pradesh,Madhya-Dist-01,2025-07-01,Livelihoods,5.25,0.756,0.722,0.562,5,0,1,285,10,49,95,131,100.0,0.01,26.8,OK
Madhya Pradesh,Madhya-Dist-01,2025-08-01,Education,3.83,0.852,0.692,0.43,6,0,1,306,16,171,114,5,100.0,0.01,26.5,OK
Madhya Pradesh,Madhya-Dist-01,2025-10-01,Health,4.05,0.841,0.761,0.545,3,0,0,262,44,39,101,78,100.0,0.01,45.3,OK
Madhya Pradesh,Madhya-Dist-02,2023-01-01,Education,4.69,0.753,0.6,0.545,7,0,0,333,15,179,109,30,100.0,0.01,42.3,OK
Madhya Pradesh,Madhya-Dist-02,2023-04-01,Skilling,4.92,0.576,0.8,0.545,6,1,0,291,19,62,93,117,100.0,0.01,15.6,OK
Madhya Pradesh,Madhya-Dist-02,2023-06-01,Education,4.49,0.681,0.856,0.395,5,0,1,279,14,149,93,23,100.0,0.01,39.7,OK
Madhya Pradesh,Madhya-Dist-02,2023-07-01,Livelihoods,4.48,0.69,0.746,0.353,7,0,1,255,8,50,86,111,100.0,0.01,28.6,OK
Madhya Pradesh,Madhya-Dist-02,2023-08-01,Livelihoods,4.2,0.848,0.798,0.413,5,0,1,298,19,54,97,128,100.0,0.01,30.4,OK
Madhya Pradesh,Madhya-Dist-02,2023-09-01,Education,4.87,0.591,0.8,0.471,6,0,1,272,18,157,116,0,100.0,0.01,22.9,OK
Madhya Pradesh,Madhya-Dist-02,2023-10-01,Health,5.11,0.467,0.756,0.446,8,0,0,312,58,60,123,71,100.0,0.01,14.5,OK
Madhya Pradesh,Madhya-Dist-02,2024-01-01,Education,4.82,0.74,0.744,0.465,2,0,0,278,9,146,103,20,100.0,0.01,19.1,OK
Madhya Pradesh,Madhya-Dist-02,2024-02-01,Livelihoods,3.66,0.666,0.847,0.445,3,0,0,296,11,52,107,126,95.6,0.036,39.4,OK
Madhya Pradesh,Madhya-Dist-02,2024-04-01,Education,5.6,0.758,0.709,0.48,8,1,0,323,13,154,123,33,100.0,0.01,32.2,OK
Madhya Pradesh,Madhya-Dist-02,2024-07-01,Livelihoods,3.26,0.91,0.635,0.419,7,0,1,257,18,54,100,85,93.8,0.028,25.0,OK
Madhya Pradesh,Madhya-Dist-02,2024-08-01,WASH,5.49,0.59,0.647,0.452,8,0,1,275,8,39,106,122,100.0,0.01,31.8,OK
Madhya Pradesh,Madhya-Dist-02,2024-09-01,Skilling,4.45,0.748,0.922,0.577,5,0,1,299,17,48,122,112,100.0,0.01,31.4,OK
Madhya Pradesh,Madhya-Dist-02,2024-10-01,Education,5.16,0.628,0.789,0.537,6,0,0,326,21,184,108,13,100.0,0.01,26.8,OK
Madhya Pradesh,Madhya-Dist-02,2024-11-01,Health,5.9,0.724,0.876,0.471,7,0,0,298,52,64,105,77,100.0,0.01,36.4,OK
Madhya Pradesh,Madhya-Dist-02,2024-12-01,Skilling,4.19,0.592,0.591,0.547,3,0,0,273,10,49,106,108,99.5,0.01,27.8,OK
Madhya Pradesh,Madhya-Dist-02,2025-01-01,Health,5.65,0.678,0.766,0.344,5,0,0,292,57,47,98,90,100.0,0.01,29.4,OK
Madhya Pradesh,Madhya-Dist-02,2025-03-01,Health,4.72,0.776,0.505,0.471,4,0,0,303,42,55,123,83,100.0,0.01,23.8,OK
Madhya Pradesh,Madhya-Dist-02,2025-04-01,Health,4.75,0.77,0.721,0.466,5,1,0,298,55,58,108,77,100.0,0.01,16.8,OK
Madhya Pradesh,Madhya-Dist-02,2025-05-01,Livelihoods,4.51,0.667,0.698,0.465,3,1,0,279,14,53,101,111,99.7,0.01,30.4,OK
Madhya Pradesh,Madhya-Dist-02,2025-06-01,WASH,2.94,0.629,0.689,0.477,2,0,1,245,13,50,107,75,81.7,0.023,23.0,OK
Madhya Pradesh,Madhya-Dist-02,2025-09-01,Health,4.16,0.559,0.627,0.521,6,0,1,279,43,49,112,75,100.0,0.01,29.3,OK
Madhya Pradesh,Madhya-Dist-03,2023-02-01,Health,7.79,0.685,0.6,0.486,5,0,0,308,53,61,104,90,100.0,0.01,37.2,OK
Madhya Pradesh,Madhya-Dist-03,2023-06-01,Skilling,3.25,0.507,0.776,0.44,8,0,1,281,0,0,0,0,100.0,0.023,21.1,MISSING_AGE
Madhya Pradesh,Madhya-Dist-03,2024-03-01,Education,4.22,0.777,0.746,0.439,4,0,0,269,10,150,87,22,100.0,0.01,33.0,OK
Madhya Pradesh,Madhya-Dist-03,2024-04-01,Skilling,2.93,0.572,0.748,0.567,5,1,0,246,13,54,80,99,97.8,0.01,32.1,OK
Madhya Pradesh,Madhya-Dist-03,2024-05-01,Skilling,5.45,0.55,0.677,0.513,7,1,0,323,0,0,0,0,100.0,0.01,4.3,MISSING_AGE
Madhya Pradesh,Madhya-Dist-03,2024-07-01,WASH,3.29,0.728,0.546,0.47,7,0,1,295,12,50,110,123,91.2,0.034,25.1,OK
Madhya Pradesh,Madhya-Dist-03,2024-08-01,Livelihoods,4.05,0.507,0.68,0.413,6,0,1,308,13,57,96,142,95.8,0.01,18.7,OK
Madhya Pradesh,Madhya-Dist-03,2024-09-01,Education,4.15,0.499,0.626,0.445,6,0,1,325,20,171,144,0,91.8,0.01,13.0,OK
Madhya Pradesh,Madhya-Dist-03,2024-10-01,Health,4.59,0.663,0.724,0.425,5,0,0,289,44,65,101,79,100.0,0.01,31.4,OK
Madhya Pradesh,Madhya-Dist-03,2024-11-01,Education,4.86,0.7,0.789,0.385,8,0,0,318,19,183,122,0,100.0,0.01,33.8,OK
Madhya Pradesh,Madhya-Dist-03,2024-12-01,Skilling,4.08,0.846,0.757,0.563,2,0,0,278,9,44,104,121,98.1,0.01,31.7,OK
Madhya Pradesh,Madhya-Dist-03,2025-04-01,Education,3.91,0.613,0.615,0.502,6,1,0,268,9,128,109,22,92.0,0.01,22.0,OK
Madhya Pradesh,Madhya-Dist-03,2025-05-01,Education,5.79,0.669,0.619,0.444,1,1,0,268,12,140,110,6,100.0,0.01,25.9,OK
Madhya Pradesh,Madhya-Dist-03,2025-06-01,Livelihoods,4.49,0.676,0.862,0.5,8,0,1,285,21,49,117,98,100.0,0.01,33.9,OK
Madhya Pradesh,Madhya-Dist-03,2025-10-01,Education,5.26,0.664,0.73,0.498,9,0,0,317,23,165,122,7,100.0,0.01,30.7,OK
Madhya Pradesh,Madhya-Dist-04,2023-01-01,Health,6.56,0.53,0.631,0.459,6,0,0,317,57,50,107,103,100.0,0.01,12.6,OK
Madhya Pradesh,Madhya-Dist-04,2023-03-01,Skilling,5.19,0.58,0.753,0.528,4,0,0,313,7,62,135,109,100.0,0.01,33.4,OK
Madhya Pradesh,Madhya-Dist-04,2023-04-01,WASH,4.06,0.641,0.816,0.42,6,1,0,281,18,59,95,109,100.0,0.01,31.3,OK
Madhya Pradesh,Madhya-Dist-04,2023-05-01,Education,3.91,0.762,0.677,0.436,4,1,0,244,14,131,86,13,98.4,0.01,36.9,OK
Madhya Pradesh,Madhya-Dist-04,2023-06-01,Education,4.96,0.961,0.784,0.433,3,0,1,263,8,143,96,16,100.0,0.01,30.5,OK
Madhya Pradesh,Madhya-Dist-04,2023-08-01,WASH,4.11,0.595,0.809,0.473,5,0,1,285,11,56,122,96,97.8,0.029,28.9,OK
Madhya Pradesh,Madhya-Dist-04,2023-10-01,Education,4.88,0.838,0.957,0.503,6,0,0,328,11,175,118,24,100.0,0.01,35.1,OK
Madhya Pradesh,Madhya-Dist-04,2023-11-01,Education,6.27,0.561,0.527,0.5,5,0,0,287,12,158,109,8,100.0,0.01,19.5,OK
Madhya Pradesh,Madhya-Dist-04,2023-12-01,Livelihoods,6.32,0.908,0.634,0.463,7,0,0,315,11,58,124,122,100.0,0.01,37.0,OK
Madhya Pradesh,Madhya-Dist-04,2024-01-01,Livelihoods,4.78,0.596,0.774,0.523,7,0,0,272,15,56,104,97,100.0,0.01,26.1,OK
Madhya Pradesh,Madhya-Dist-04,2024-02-01,Skilling,6.65,0.839,0.721,0.508,6,0,0,309,9,62,110,128,100.0,0.01,37.1,OK
Madhya Pradesh,Madhya-Dist-04,2024-05-01,WASH,4.06,0.511,0.553,0.508,6,1,0,260,6,29,104,121,100.0,0.01,18.9,OK
Madhya Pradesh,Madhya-Dist-04,2024-07-01,WASH,5.61,0.55,0.915,0.461,9,0,1,310,11,47,131,121,100.0,0.01,25.6,OK
Madhya Pradesh,Madhya-Dist-04,2024-09-01,WASH,3.83,0.682,0.896,0.511,4,0,1,273,5,41,111,116,97.7,0.014,31.9,OK
Madhya Pradesh,Madhya-Dist-04,2024-10-01,Livelihoods,5.64,0.656,0.571,0.464,8,0,0,322,9,54,109,150,100.0,0.01,23.4,OK
Madhya Pradesh,Madhya-Dist-04,2024-11-01,Livelihoods,3.24,0.713,0.735,0.427,7,0,0,287,15,45,104,123,100.0,0.01,34.5,OK
Madhya Pradesh,Madhya-Dist-04,2024-12-01,WASH,5.6,0.551,0.711,0.415,7,0,0,290,16,52,125,97,100.0,0.01,15.9,OK
Madhya Pradesh,Madhya-Dist-04,2025-01-01,Skilling,5.04,0.73,0.804,0.531,9,0,0,312,17,68,118,109,100.0,0.01,36.8,OK
Madhya Pradesh,Madhya-Dist-04,2025-02-01,Skilling,6.14,0.72,0.747,0.617,7,0,0,334,13,72,132,117,100.0,0.01,32.9,OK
Madhya Pradesh,Madhya-Dist-04,2025-03-01,Livelihoods,5.78,0.927,0.866,0.454,8,0,0,325,18,59,117,131,100.0,0.01,38.5,OK
Madhya Pradesh,Madhya-Dist-04,2025-05-01,Education,5.67,0.709,0.64,0.467,4,1,0,282,0,160,101,21,100.0,0.01,15.6,OK
Madhya Pradesh,Madhya-Dist-04,2025-06-01,WASH,4.83,0.714,0.735,0.47,7,0,1,290,14,54,121,101,100.0,0.01,39.6,OK
Madhya Pradesh,Madhya-Dist-04,2025-08-01,Health,4.64,0.522,0.664,0.515,7,0,1,277,48,51,98,80,100.0,0.01,22.8,OK
Madhya Pradesh,Madhya-Dist-04,2025-09-01,Education,3.07,0.673,0.724,0.448,5,0,1,286,20,147,109,10,85.1,0.048,27.7,OK
Madhya Pradesh,Madhya-Dist-04,2025-10-01,Health,5.5,1.0,0.909,0.347,3,0,0,276,41,51,91,93,100.0,0.01,40.1,OK
Madhya Pradesh,Madhya-Dist-05,2023-01-01,Livelihoods,5.49,0.769,0.86,0.469,4,0,0,296,0,0,0,0,100.0,0.01,37.4,MISSING_AGE
Madhya Pradesh,Madhya-Dist-05,2023-04-01,Education,4.96,0.776,0.926,0.485,12,1,0,342,14,188,128,12,100.0,0.01,34.6,OK
Madhya Pradesh,Madhya-Dist-05,2023-07-01,Livelihoods,5.07,0.715,0.614,0.478,6,0,1,303,14,43,110,136,100.0,0.01,39.5,OK
Madhya Pradesh,Madhya-Dist-05,2023-08-01,Livelihoods,3.49,0.642,0.449,0.494,6,0,1,311,13,67,115,116,94.6,0.032,18.2,OK
Madhya Pradesh,Madhya-Dist-05,2023-09-01,Education,4.86,0.91,0.824,0.512,5,0,1,267,21,142,109,0,100.0,0.01,36.9,OK
Madhya Pradesh,Madhya-Dist-05,2023-10-01,Skilling,5.0,0.87,0.916,0.627,4,0,0,301,20,63,97,121,100.0,0.01,41.2,OK
Madhya Pradesh,Madhya-Dist-05,2023-12-01,Education,4.87,0.537,1.0,0.392,5,0,0,247,13,127,96,11,100.0,0.01,26.0,OK
Madhya Pradesh,Madhya-Dist-05,2024-02-01,WASH,4.01,0.697,0.767,0.512,7,0,0,290,16,49,108,117,100.0,0.015,44.2,OK
Madhya Pradesh,Madhya-Dist-05,2024-03-01,Skilling,3.37,0.806,0.772,0.563,6,0,0,308,16,59,131,102,100.0,0.01,24.1,OK
Madhya Pradesh,Madhya-Dist-05,2024-05-01,Education,4.93,0.662,0.719,0.6,7,1,0,310,19,155,116,20,100.0,0.01,19.3,OK
Madhya Pradesh,Madhya-Dist-05,2024-08-01,Education,4.55,0.648,0.595,0.438,11,0,1,286,20,156,116,0,100.0,0.01,32.5,OK
Madhya Pradesh,Madhya-Dist-05,2024-11-01,Livelihoods,4.3,0.462,0.774,0.484,4,0,0,286,12,56,101,117,100.0,0.012,28.4,OK
Madhya Pradesh,Madhya-Dist-05,2025-01-01,Health,3.92,0.62,0.748,0.495,5,0,0,302,53,52,105,92,92.0,0.01,25.8,OK
Madhya Pradesh,Madhya-Dist-05,2025-02-01,WASH,4.68,0.716,0.521,0.519,9,0,0,295,0,0,0,0,100.0,0.01,19.3,MISSING_AGE
Madhya Pradesh,Madhya-Dist-05,2025-03-01,WASH,3.99,0.587,0.671,0.443,4,0,0,290,18,43,102,127,100.0,0.01,23.3,OK
Madhya Pradesh,Madhya-Dist-05,2025-04-01,Education,4.04,0.64,0.561,0.523,5,1,0,258,13,123,91,31,100.0,0.01,16.3,OK
Madhya Pradesh,Madhya-Dist-05,2025-05-01,WASH,6.1,0.523,0.721,0.58,5,1,0,307,7,56,110,134,100.0,0.01,17.4,OK
Madhya Pradesh,Madhya-Dist-05,2025-07-01,WASH,4.85,0.446,0.706,0.521,3,0,1,291,19,54,109,109,91.5,0.01,15.3,OK
Madhya Pradesh,Madhya-Dist-05,2025-10-01,WASH,4.57,0.735,0.685,0.537,8,0,0,280,14,44,111,111,100.0,0.01,28.2,OK
Madhya Pradesh,Madhya-Dist-06,2023-01-01,Skilling,6.67,0.6,0.737,0.556,5,0,0,336,7,56,131,142,100.0,0.01,25.2,OK
Madhya Pradesh,Madhya-Dist-06,2023-05-01,Skilling,5.14,0.816,0.63,0.636,5,1,0,262,15,51,95,101,100.0,0.01,35.7,OK
Madhya Pradesh,Madhya-Dist-06,2023-06-01,Livelihoods,4.15,0.53,0.363,0.411,7,0,1,294,15,51,84,144,99.6,0.014,11.6,OK
Madhya Pradesh,Madhya-Dist-06,2023-09-01,Health,4.25,0.778,0.687,0.469,3,0,1,310,48,57,116,89,98.5,0.01,46.8,OK
Madhya Pradesh,Madhya-Dist-06,2023-11-01,Livelihoods,4.65,0.64,0.556,0.461,6,0,0,308,15,55,108,130,100.0,0.01,19.5,OK
Madhya Pradesh,Madhya-Dist-06,2023-12-01,Livelihoods,6.08,0.602,0.608,0.517,1,0,0,304,14,43,111,136,100.0,0.01,20.7,OK
Madhya Pradesh,Madhya-Dist-06,2024-02-01,Health,4.63,0.744,0.79,0.523,7,0,0,308,51,54,102,101,100.0,0.01,28.7,OK
Madhya Pradesh,Madhya-Dist-06,2024-03-01,WASH,5.43,0.82,0.605,0.405,6,0,0,298,10,51,113,124,100.0,0.01,21.1,OK
Madhya Pradesh,Madhya-Dist-06,2024-08-01,Education,4.42,0.814,1.0,0.405,9,0,1,301,0,0,0,0,100.0,0.01,39.4,MISSING_AGE
Madhya Pradesh,Madhya-Dist-06,2024-10-01,Skilling,5.52,1.0,0.906,0.456,7,0,0,308,18,51,133,106,100.0,0.01,48.6,OK
Madhya Pradesh,Madhya-Dist-06,2024-11-01,Health,3.98,0.627,0.741,0.417,3,0,0,276,44,44,98,90,99.8,0.01,20.0,OK
Madhya Pradesh,Madhya-Dist-06,2025-01-01,Livelihoods,5.12,0.449,0.798,0.437,4,0,0,306,17,43,90,156,100.0,0.01,23.7,OK
Madhya Pradesh,Madhya-Dist-06,2025-02-01,WASH,5.69,0.546,0.662,0.558,5,0,0,329,11,52,142,124,100.0,0.01,23.2,OK
Madhya Pradesh,Madhya-Dist-06,2025-03-01,Health,4.73,0.676,0.857,0.467,6,0,0,283,51,35,107,90,100.0,0.01,34.2,OK
Madhya Pradesh,Madhya-Dist-06,2025-04-01,Education,5.0,0.66,0.744,0.467,3,1,0,293,13,163,109,8,100.0,0.01,30.2,OK
Madhya Pradesh,Madhya-Dist-06,2025-05-01,WASH,5.59,0.84,0.598,0.484,8,1,0,284,12,49,107,116,100.0,0.01,20.7,OK
Madhya Pradesh,Madhya-Dist-06,2025-07-01,WASH,6.44,0.572,0.848,0.562,4,0,1,308,18,44,113,133,100.0,0.01,30.2,OK
Madhya Pradesh,Madhya-Dist-06,2025-08-01,Skilling,4.8,0.679,0.735,0.612,4,0,1,286,12,66,119,89,100.0,0.01,24.8,OK
Madhya Pradesh,Madhya-Dist-06,2025-09-01,Health,4.24,0.685,0.801,0.461,5,0,1,296,52,48,102,94,100.0,0.01,21.9,OK
Madhya Pradesh,Madhya-Dist-06,2025-10-01,Education,6.46,0.788,0.604,0.48,6,0,0,329,17,168,117,27,100.0,0.01,31.7,OK
Madhya Pradesh,Madhya-Dist-07,2023-01-01,Education,5.26,0.8,0.576,0.532,6,0,0,319,13,178,119,9,100.0,0.01,24.8,OK
Madhya Pradesh,Madhya-Dist-07,2023-02-01,Education,7.02,0.882,0.815,0.52,4,0,0,312,18,180,135,0,100.0,0.01,28.5,OK
Madhya Pradesh,Madhya-Dist-07,2023-03-01,Skilling,6.6,0.748,0.821,0.51,4,0,0,322,10,61,140,111,100.0,0.01,35.1,OK
Madhya Pradesh,Madhya-Dist-07,2023-04-01,Health,6.44,0.894,0.858,0.499,7,1,0,322,46,59,128,89,100.0,0.01,31.3,OK
Madhya Pradesh,Madhya-Dist-07,2023-05-01,WASH,4.82,0.721,0.712,0.464,8,1,0,310,22,37,123,128,100.0,0.01,19.2,OK
Madhya Pradesh,Madhya-Dist-07,2023-06-01,WASH,4.14,0.71,0.586,0.498,7,0,1,317,9,52,125,131,100.0,0.032,18.6,OK
Madhya Pradesh,Madhya-Dist-07,2023-07-01,Health,5.39,0.632,0.68,0.491,4,0,1,276,50,48,110,68,100.0,0.01,29.4,OK
Madhya Pradesh,Madhya-Dist-07,2023-08-01,Skilling,4.6,0.633,0.799,0.55,9,0,1,299,13,55,102,129,100.0,0.01,45.0,OK
Madhya Pradesh,Madhya-Dist-07,2023-11-01,Education,4.89,0.95,0.749,0.511,5,0,0,278,19,140,113,6,100.0,0.01,39.9,OK
Madhya Pradesh,Madhya-Dist-07,2023-12-01,Livelihoods,5.03,0.788,0.858,0.558,6,0,0,333,25,52,129,127,100.0,0.01,38.8,OK
Madhya Pradesh,Madhya-Dist-07,2024-02-01,WASH,7.47,0.674,0.887,0.41,7,0,0,337,11,68,132,126,100.0,0.01,29.9,OK
Madhya Pradesh,Madhya-Dist-07,2024-04-01,Health,5.86,0.776,0.769,0.408,6,1,0,308,58,52,112,86,100.0,0.01,36.6,OK
Madhya Pradesh,Madhya-Dist-07,2024-05-01,Health,5.68,0.741,0.7,0.467,6,1,0,292,54,66,104,68,100.0,0.01,33.6,OK
Madhya Pradesh,Madhya-Dist-07,2024-07-01,Education,5.18,0.739,0.687,0.435,6,0,1,334,21,164,131,18,100.0,0.01,35.3,OK
Madhya Pradesh,Madhya-Dist-07,2024-10-01,WASH,4.84,0.506,0.748,0.463,8,0,0,331,0,0,0,0,100.0,0.01,17.0,MISSING_AGE
Madhya Pradesh,Madhya-Dist-07,2024-11-01,Livelihoods,4.16,0.652,0.859,0.524,6,0,0,291,20,54,121,96,100.0,0.02,42.2,OK
Madhya Pradesh,Madhya-Dist-07,2024-12-01,Education,4.71,1.0,0.645,0.51,8,0,0,280,14,136,110,20,100.0,0.01,32.9,OK
Madhya Pradesh,Madhya-Dist-07,2025-01-01,Livelihoods,4.34,0.736,0.728,0.517,4,0,0,329,14,60,120,135,100.0,0.01,37.5,OK
Madhya Pradesh,Madhya-Dist-07,2025-02-01,Skilling,3.7,0.862,0.835,0.552,5,0,0,301,16,59,109,117,99.8,0.01,33.3,OK
Madhya Pradesh,Madhya-Dist-07,2025-04-01,Health,5.08,0.755,0.72,0.49,6,1,0,317,52,60,114,91,100.0,0.01,30.1,OK
Madhya Pradesh,Madhya-Dist-07,2025-05-01,Skilling,5.42,0.77,0.825,0.649,3,1,0,346,19,54,130,143,100.0,0.01,28.9,OK
Madhya Pradesh,Madhya-Dist-07,2025-08-01,Skilling,4.68,0.764,0.794,0.597,5,0,1,261,0,0,0,0,100.0,0.01,29.0,MISSING_AGE
Madhya Pradesh,Madhya-Dist-07,2025-09-01,Skilling,5.13,0.518,0.578,0.577,8,0,1,325,16,53,113,143,100.0,0.01,13.3,OK
Madhya Pradesh,Madhya-Dist-08,2023-01-01,Health,4.23,0.701,0.769,0.469,2,0,0,252,48,39,99,66,100.0,0.01,28.1,OK
Madhya Pradesh,Madhya-Dist-08,2023-04-01,Health,4.09,0.763,0.828,0.542,7,1,0,269,38,53,92,86,100.0,0.01,36.6,OK
Madhya Pradesh,Madhya-Dist-08,2023-05-01,Health,6.31,0.585,0.598,0.599,7,1,0,331,58,61,121,91,100.0,0.01,17.9,OK
Madhya Pradesh,Madhya-Dist-08,2023-09-01,Education,3.98,0.503,0.53,0.429,6,0,1,268,13,141,114,0,91.4,0.059,1.6,OK
Madhya Pradesh,Madhya-Dist-08,2023-10-01,Skilling,3.84,0.882,0.861,0.732,3,0,0,263,8,50,101,104,100.0,0.01,48.8,OK
Madhya Pradesh,Madhya-Dist-08,2023-11-01,Education,5.31,0.826,0.735,0.446,6,0,0,281,18,160,107,0,100.0,0.01,41.2,OK
Madhya Pradesh,Madhya-Dist-08,2024-02-01,Health,4.21,0.95,0.84,0.504,7,0,0,261,47,60,86,68,100.0,0.01,41.0,OK
Madhya Pradesh,Madhya-Dist-08,2024-03-01,WASH,4.34,0.614,0.88,0.528,5,0,0,292,14,48,128,102,100.0,0.01,34.2,OK
Madhya Pradesh,Madhya-Dist-08,2024-04-01,WASH,4.4,0.86,0.849,0.474,5,1,0,272,12,64,100,96,100.0,0.01,32.6,OK
Madhya Pradesh,Madhya-Dist-08,2024-05-01,Livelihoods,2.54,0.539,1.0,0.456,3,1,0,252,13,42,118,79,86.8,0.013,23.9,OK
Madhya Pradesh,Madhya-Dist-08,2024-07-01,Livelihoods,4.91,0.81,0.73,0.524,6,0,1,304,7,54,124,119,100.0,0.01,29.9,OK
Madhya Pradesh,Madhya-Dist-08,2024-08-01,WASH,5.6,0.604,0.578,0.523,7,0,1,279,13,45,102,119,100.0,0.01,21.4,OK
Madhya Pradesh,Madhya-Dist-08,2024-09-01,Skilling,3.91,0.572,0.75,0.582,7,0,1,321,18,38,116,149,100.0,0.01,21.2,OK
Madhya Pradesh,Madhya-Dist-08,2024-10-01,Livelihoods,5.87,0.873,0.715,0.499,6,0,0,269,10,51,103,105,100.0,0.01,41.5,OK
Madhya Pradesh,Madhya-Dist-08,2024-11-01,Education,5.51,0.842,0.736,0.494,4,0,0,276,6,153,117,0,100.0,0.01,36.3,OK
Madhya Pradesh,Madhya-Dist-08,2024-12-01,Education,4.75,0.499,0.96,0.548,7,0,0,296,9,163,115,9,100.0,0.01,20.9,OK
Madhya Pradesh,Madhya-Dist-08,2025-01-01,Education,4.85,0.691,0.709,0.532,5,0,0,296,8,162,97,29,100.0,0.01,29.2,OK
Madhya Pradesh,Madhya-Dist-08,2025-02-01,Livelihoods,4.19,0.852,0.809,0.549,5,0,0,272,9,44,102,117,100.0,0.01,37.5,OK
Madhya Pradesh,Madhya-Dist-08,2025-03-01,Education,4.89,0.877,0.916,0.481,4,0,0,280,10,147,107,16,100.0,0.01,37.4,OK
Madhya Pradesh,Madhya-Dist-08,2025-04-01,Education,4.86,0.864,0.785,0.457,3,1,0,306,9,169,121,7,100.0,0.01,49.3,OK
