grant_id,theme,state,district,partner_id,partner_name,partner_type,hq_state,years_with_trust,prior_grants,start_date,end_date,months,budget_m_inr,n_tranches,need_index,rural_share,partner_capacity,disbursement_timeliness,on_time_reporting,budget_variance_pct,beneficiaries,cost_per_beneficiary_inr,outcome_index,risk_rating,data_quality_flag
G0719,Education,Gujarat,Gujarat-Dist-14,PARTNER-107,Partner 107,CSR,Tamil Nadu,3,4,2023-04-01,2024-05-01,13,53.3,2,0.565,0.686,3,0.744,0.702,0.071,1566,34037,80.5,2,OK
G0720,Livelihoods,Gujarat,Gujarat-Dist-12,PARTNER-060,Partner 060,NGO,Jharkhand,3,3,2022-10-01,2024-05-01,19,44.84,4,0.534,0.642,1,0.586,0.628,0.108,1140,39329,79.1,4,OK
G0721,WASH,Gujarat,Gujarat-Dist-04,PARTNER-104,Partner 104,NGO,Chhattisgarh,0,0,2024-01-01,2025-08-01,19,43.31,2,0.2,0.801,2,0.574,0.634,0.107,849,51010,72.4,2,OK
G0722,WASH,Bihar,Bihar-Dist-07,PARTNER-123,Partner 123,Government,Rajasthan,0,0,2021-08-01,2022-05-01,9,57.53,3,0.2,0.705,5,0.971,0.99,0.055,1130,50909,81.2,1,OK
G0723,Livelihoods,Bihar,Bihar-Dist-16,PARTNER-020,Partner 020,NGO,Gujarat,4,2,2024-09-01,2026-05-01,20,28.59,2,0.702,0.762,1,0.443,0.502,0.174,931,30713,70.3,3,OK
G0724,Skilling,Chhattisgarh,Chhattisgarh-Dist-02,PARTNER-072,Partner 072,NGO,Karnataka,6,9,2021-05-01,2022-04-01,11,52.62,3,0.739,0.753,3,0.689,0.653,0.081,1584,33222,80.7,2,OK
G0725,Skilling,Tamil Nadu,Tamil-Dist-14,PARTNER-106,Partner 106,NGO,Madhya Pradesh,4,3,2023-11-01,2025-07-01,20,34.5,3,0.2,0.29,3,0.711,0.818,0.122,479,72025,74.4,2,OK
G0726,Education,Chhattisgarh,Chhattisgarh-Dist-13,PARTNER-048,Partner 048,NGO,Madhya Pradesh,9,11,2024-12-01,2027-02-01,26,109.66,2,0.616,0.771,3,0.662,0.754,0.039,3044,36024,75.4,1,OK
G0727,Skilling,Odisha,Odisha-Dist-14,PARTNER-006,Partner 006,CSR,Maharashtra,1,1,2022-02-01,2023-12-01,22,36.06,2,0.515,0.647,2,0.578,0.778,0.126,979,36831,67.6,3,OK
G0728,Livelihoods,Andhra Pradesh,Andhra-Dist-05,PARTNER-051,Partner 051,NGO,Assam,9,9,2023-01-01,2024-07-01,18,27.91,3,0.929,0.922,3,0.717,0.688,0.045,1185,23556,81.2,3,OK
G0729,Health,Odisha,Odisha-Dist-16,PARTNER-079,Partner 079,NGO,Madhya Pradesh,9,6,2021-10-01,2022-08-01,10,55.92,4,0.406,0.421,3,0.808,0.821,0.127,957,58429,85.7,2,OK
G0730,Skilling,Maharashtra,Maharashtra-Dist-18,PARTNER-085,Partner 085,Academic,Andhra Pradesh,9,11,2021-10-01,2022-07-01,9,26.03,3,0.253,0.693,2,0.62,0.629,0.144,527,49400,71.6,2,OK
G0731,Health,Madhya Pradesh,Madhya-Dist-13,PARTNER-063,Partner 063,NGO,Uttar Pradesh,8,10,2022-11-01,2024-01-01,14,152.37,3,0.527,0.751,3,0.731,0.79,0.141,3902,39048,83.3,3,OK
G0732,WASH,Telangana,Telangana-Dist-11,PARTNER-115,Partner 115,NGO,Rajasthan,8,5,2021-03-01,2022-12-01,21,41.95,3,0.392,0.679,3,0.705,0.782,0.006,1021,41084,80.1,2,OK
G0733,Education,Jharkhand,Jharkhand-Dist-19,PARTNER-050,Partner 050,NGO,Madhya Pradesh,9,11,2024-02-01,2026-01-01,23,52.45,4,0.398,0.478,4,0.739,0.815,0.063,1202,43634,90.0,1,OK
G0734,WASH,Tamil Nadu,Tamil-Dist-12,PARTNER-130,Partner 130,Academic,Odisha,6,8,2024-08-01,2026-01-01,17,62.89,3,0.783,0.685,3,0.699,0.75,0.063,2145,29319,75.8,3,OK
G0735,Skilling,Odisha,Odisha-Dist-14,PARTNER-056,Partner 056,NGO,Madhya Pradesh,4,6,2024-07-01,2025-04-01,9,16.54,2,0.2,0.683,3,0.684,0.816,0.186,755,21902,71.7,2,OK
G0736,Health,Gujarat,Gujarat-Dist-17,PARTNER-107,Partner 107,CSR,Tamil Nadu,3,4,2024-10-01,2026-09-01,23,78.55,2,0.825,0.672,2,0.517,0.708,0.233,2617,30016,80.7,4,OK
G0737,Skilling,Uttar Pradesh,Uttar-Dist-12,PARTNER-026,Partner 026,Academic,Bihar,0,0,2022-06-01,2023-12-01,18,26.58,3,0.652,0.574,2,0.583,0.677,0.149,812,32733,79.9,3,OK
G0738,Education,Uttar Pradesh,Uttar-Dist-03,PARTNER-016,Partner 016,NGO,Andhra Pradesh,10,14,2023-07-01,2025-05-01,22,106.96,3,0.567,0.98,3,0.765,0.809,0.168,3511,30463,81.5,3,OK
G0739,Skilling,Karnataka,Karnataka-Dist-14,PARTNER-031,Partner 031,Academic,West Bengal,4,3,2022-05-01,2023-08-01,15,25.01,2,0.444,0.776,2,0.69,0.761,0.103,649,38539,74.1,3,OK
G0740,WASH,Karnataka,Karnataka-Dist-10,PARTNER-053,Partner 053,Academic,Tamil Nadu,8,10,2021-07-01,2022-09-01,14,39.44,4,0.237,0.731,2,0.708,0.6,0.221,938,42045,71.8,2,OK
G0741,WASH,Odisha,Odisha-Dist-05,PARTNER-085,Partner 085,Academic,Andhra Pradesh,9,11,2022-05-01,2023-10-01,17,28.25,2,0.692,0.892,5,1.0,0.991,-0.005,1012,27914,80.5,1,OK
G0742,Livelihoods,Jharkhand,Jharkhand-Dist-15,PARTNER-019,Partner 019,Government,Telangana,10,15,2021-02-01,2021-10-01,8,34.01,2,0.671,0.776,4,0.778,0.852,-0.015,1186,28677,76.7,2,OK
G0743,Livelihoods,Madhya Pradesh,Madhya-Dist-02,PARTNER-076,Partner 076,CSR,Gujarat,0,0,2022-07-01,2024-10-01,27,17.74,3,0.457,0.587,1,0.515,0.655,0.165,449,39510,70.5,4,OK
G0744,Livelihoods,Rajasthan,Rajasthan-Dist-20,PARTNER-033,Partner 033,NGO,Uttar Pradesh,2,2,2023-10-01,2025-12-01,26,44.18,2,0.522,0.417,2,0.591,0.706,0.147,868,50895,78.2,3,OK
G0745,Skilling,Jharkhand,Jharkhand-Dist-02,PARTNER-020,Partner 020,NGO,Gujarat,4,2,2024-10-01,2026-09-01,23,34.23,4,0.2,0.771,3,0.842,0.756,0.095,683,50116,81.4,3,OK
G0746,Skilling,West Bengal,West-Dist-06,PARTNER-055,Partner 055,NGO,Bihar,7,7,2021-05-01,2023-01-01,20,40.77,4,0.365,0.378,2,0.692,0.697,0.191,919,44358,67.0,3,OK
G0747,Skilling,Andhra Pradesh,Andhra-Dist-04,PARTNER-098,Partner 098,CSR,Telangana,10,11,2022-08-01,2023-07-01,11,35.56,3,0.637,0.956,4,0.784,0.945,0.056,1384,25696,77.8,2,OK
G0748,WASH,Bihar,Bihar-Dist-14,PARTNER-082,Partner 082,CSR,Bihar,4,4,2022-09-01,2024-06-01,21,46.26,5,0.551,0.831,2,0.561,0.614,0.205,1488,31089,73.2,3,OK
G0749,Skilling,Rajasthan,Rajasthan-Dist-03,PARTNER-131,Partner 131,Academic,Gujarat,4,4,2024-11-01,2026-03-01,16,52.33,3,0.212,0.516,3,0.795,0.67,0.209,1242,42136,70.5,2,OK
G0750,Livelihoods,Madhya Pradesh,Madhya-Dist-14,PARTNER-131,Partner 131,Academic,Gujarat,4,4,2021-11-01,2023-02-01,15,57.17,2,0.604,0.596,3,0.769,0.766,0.125,1573,36344,76.1,3,OK
G0751,Health,Jharkhand,Jharkhand-Dist-09,PARTNER-136,Partner 136,NGO,Telangana,2,2,2024-09-01,2026-11-01,26,71.17,3,0.555,0.67,3,0.646,0.714,0.11,1973,36074,80.5,3,OK
G0752,Skilling,Maharashtra,Maharashtra-Dist-17,PARTNER-100,Partner 100,Academic,Andhra Pradesh,0,0,2022-04-01,2023-05-01,13,44.88,2,0.78,0.814,2,0.654,0.629,0.157,1505,29818,77.5,4,OK
G0753,Education,Karnataka,Karnataka-Dist-18,PARTNER-071,Partner 071,Academic,Bihar,0,0,2021-02-01,2022-12-01,22,79.56,3,0.774,0.78,3,0.752,0.701,0.064,2851,27904,77.4,2,OK
G0754,Skilling,Telangana,Telangana-Dist-12,PARTNER-055,Partner 055,NGO,Bihar,7,7,2024-09-01,2026-02-01,17,45.45,4,0.572,0.978,4,0.868,0.768,0.121,1501,30279,82.6,3,OK
G0755,Livelihoods,Telangana,Telangana-Dist-08,PARTNER-022,Partner 022,NGO,Karnataka,2,2,2022-11-01,2024-12-01,25,40.98,2,0.275,0.659,2,0.561,0.647,0.215,917,44691,80.8,2,OK
G0756,Education,Bihar,Bihar-Dist-14,PARTNER-132,Partner 132,NGO,Uttar Pradesh,6,9,2022-10-01,2023-10-01,12,66.96,4,0.95,0.615,4,0.918,0.944,0.063,2064,32443,88.3,3,OK
G0757,Skilling,Tamil Nadu,Tamil-Dist-14,PARTNER-004,Partner 004,NGO,Gujarat,10,15,2022-06-01,2024-02-01,20,23.13,2,0.697,0.588,4,0.823,0.884,0.029,696,33238,77.8,2,OK
G0758,Livelihoods,Telangana,Telangana-Dist-06,PARTNER-057,Partner 057,NGO,Andhra Pradesh,2,3,2024-12-01,2026-12-01,24,34.03,2,0.225,0.627,3,0.663,0.86,0.202,731,46549,71.6,3,OK
G0759,Health,Maharashtra,Maharashtra-Dist-05,PARTNER-084,Partner 084,NGO,Chhattisgarh,2,2,2022-03-01,2024-04-01,25,128.73,4,0.784,0.638,2,0.6,0.659,0.079,3794,33929,75.5,2,OK
G0760,Skilling,Karnataka,Karnataka-Dist-11,PARTNER-088,Partner 088,NGO,Maharashtra,8,9,2023-09-01,2025-08-01,23,44.26,2,0.796,0.616,3,0.692,0.832,0.03,1275,34712,79.8,2,OK
G0761,Education,Bihar,Bihar-Dist-08,PARTNER-074,Partner 074,CSR,Gujarat,10,8,2021-01-01,2021-09-01,8,22.49,3,0.945,0.917,3,0.688,0.718,-0.004,1052,21378,86.8,3,OK
G0762,Livelihoods,Tamil Nadu,Tamil-Dist-15,PARTNER-109,Partner 109,NGO,Jharkhand,9,12,2022-11-01,2023-07-01,8,35.8,4,0.655,0.573,4,0.758,0.973,0.078,1038,34490,79.3,2,OK
G0763,Skilling,Gujarat,Gujarat-Dist-18,PARTNER-125,Partner 125,NGO,Jharkhand,3,3,2021-11-01,2024-01-01,26,40.55,3,0.383,0.657,3,0.772,0.629,0.083,1005,40348,74.9,1,OK
G0764,Skilling,Karnataka,Karnataka-Dist-01,PARTNER-100,Partner 100,Academic,Andhra Pradesh,0,0,2022-12-01,2024-09-01,21,35.52,2,0.325,0.816,3,0.696,0.669,0.109,806,44073,75.2,2,OK
G0765,Health,Assam,Assam-Dist-13,PARTNER-064,Partner 064,NGO,Andhra Pradesh,7,6,2023-02-01,2024-01-01,11,44.43,3,0.474,0.509,1,0.616,0.408,0.251,931,47720,84.2,4,LATE_REPORTING
G0766,Education,Uttar Pradesh,Uttar-Dist-16,PARTNER-020,Partner 020,NGO,Gujarat,4,2,2023-04-01,2024-01-01,9,118.76,4,0.58,0.632,3,0.723,0.749,0.115,3040,39065,89.6,3,OK
G0767,Skilling,Uttar Pradesh,Uttar-Dist-06,PARTNER-094,Partner 094,CSR,West Bengal,0,0,2022-12-01,2024-09-01,21,38.58,4,0.2,0.777,2,0.547,0.635,0.103,739,52207,76.0,3,OK
G0768,WASH,Rajasthan,Rajasthan-Dist-12,PARTNER-066,Partner 066,NGO,Madhya Pradesh,0,0,2022-05-01,2023-08-01,15,66.24,4,0.588,0.722,2,0.663,0.67,0.114,1813,36537,78.6,2,OK
G0769,WASH,Gujarat,Gujarat-Dist-20,PARTNER-043,Partner 043,NGO,Karnataka,6,6,2022-10-01,2025-01-01,27,49.55,3,0.545,0.755,5,0.868,1.0,0.045,1368,36217,91.4,2,OK
G0770,Health,Chhattisgarh,Chhattisgarh-Dist-04,PARTNER-057,Partner 057,NGO,Andhra Pradesh,2,3,2022-02-01,2023-01-01,11,57.46,4,0.653,0.795,4,0.811,0.838,0.081,1748,32869,87.4,2,OK
G0771,WASH,Madhya Pradesh,Madhya-Dist-17,PARTNER-132,Partner 132,NGO,Uttar Pradesh,6,9,2023-09-01,2025-03-01,18,30.13,3,0.241,0.646,3,0.626,0.62,0.127,684,44047,73.8,2,OK
G0772,Livelihoods,West Bengal,West-Dist-16,PARTNER-086,Partner 086,CSR,Chhattisgarh,0,0,2024-12-01,2027-01-01,25,45.06,3,0.325,0.733,2,0.588,0.657,0.183,1046,43076,75.7,4,OK
G0773,WASH,Jharkhand,Jharkhand-Dist-02,PARTNER-067,Partner 067,NGO,Uttar Pradesh,9,10,2022-08-01,2023-09-01,13,41.23,4,0.453,0.514,5,0.927,1.0,0.156,770,53546,80.0,2,OK
G0774,Skilling,Tamil Nadu,Tamil-Dist-07,PARTNER-044,Partner 044,CSR,Jharkhand,0,0,2024-04-01,2026-04-01,24,19.49,2,0.326,0.573,4,0.765,0.938,0.074,322,60524,71.8,2,OK
G0775,Education,Maharashtra,Maharashtra-Dist-17,PARTNER-022,Partner 022,NGO,Karnataka,2,2,2022-05-01,2023-05-01,12,24.89,2,0.366,0.726,1,0.632,0.592,0.165,841,29597,78.3,2,OK
G0776,Health,Odisha,Odisha-Dist-04,PARTNER-111,Partner 111,NGO,Assam,5,7,2022-01-01,2023-02-01,13,48.48,2,0.627,0.611,3,0.782,0.747,0.103,1366,35492,88.1,2,OK
G0777,Skilling,Uttar Pradesh,Uttar-Dist-10,PARTNER-009,Partner 009,CSR,Bihar,2,3,2023-06-01,2024-10-01,16,73.71,4,0.34,0.596,2,0.585,0.52,0.175,1792,41130,77.0,2,OK
G0778,Livelihoods,Maharashtra,Maharashtra-Dist-01,PARTNER-067,Partner 067,NGO,Uttar Pradesh,9,10,2022-08-01,2023-12-01,16,29.11,4,0.2,0.938,3,0.716,0.837,0.095,761,38250,77.6,2,OK
G0779,Health,Bihar,Bihar-Dist-20,PARTNER-042,Partner 042,CSR,Maharashtra,10,9,2022-06-01,2024-04-01,22,136.64,2,0.858,0.547,3,0.761,0.817,0.11,3802,35938,87.4,3,OK
G0780,WASH,Uttar Pradesh,Uttar-Dist-16,PARTNER-045,Partner 045,NGO,Karnataka,7,8,2021-02-01,2021-10-01,8,73.61,4,0.422,0.668,3,0.705,0.823,0.139,1976,37250,63.0,2,OK
G0781,Health,Karnataka,Karnataka-Dist-10,PARTNER-120,Partner 120,NGO,Chhattisgarh,0,0,2021-09-01,2023-05-01,20,136.86,2,0.635,0.626,3,0.752,0.867,0.094,3581,38217,88.8,3,OK
G0782,WASH,Maharashtra,Maharashtra-Dist-11,PARTNER-035,Partner 035,Academic,Madhya Pradesh,1,1,2021-09-01,2023-11-01,26,108.29,3,0.475,0.742,4,0.76,0.895,0.113,2916,37137,70.1,2,OK
G0783,Health,West Bengal,West-Dist-05,PARTNER-045,Partner 045,NGO,Karnataka,7,8,2021-05-01,2022-12-01,19,115.6,5,0.79,0.473,3,0.687,0.798,0.149,3103,37252,84.1,2,OK
G0784,Skilling,Bihar,Bihar-Dist-04,PARTNER-032,Partner 032,NGO,Madhya Pradesh,2,2,2022-11-01,2023-11-01,12,20.92,3,0.598,0.645,1,0.661,0.521,0.262,501,41750,76.0,3,OK
G0785,WASH,Madhya Pradesh,Madhya-Dist-08,PARTNER-101,Partner 101,NGO,Jharkhand,6,7,2024-10-01,2026-04-01,18,46.18,3,0.513,0.646,3,0.582,0.679,0.146,1137,40616,66.4,2,OK
G0786,WASH,Odisha,Odisha-Dist-04,PARTNER-019,Partner 019,Government,Telangana,10,15,2023-03-01,2025-04-01,25,88.48,5,0.288,0.674,5,0.944,0.958,0.007,1602,55232,70.9,1,OK
G0787,WASH,Chhattisgarh,Chhattisgarh-Dist-04,PARTNER-091,Partner 091,CSR,Assam,5,4,2021-08-01,2022-08-01,12,37.72,3,0.625,0.899,3,0.621,0.853,0.076,1283,29398,81.0,2,OK
G0788,Education,West Bengal,West-Dist-19,PARTNER-029,Partner 029,NGO,Jharkhand,0,0,2022-05-01,2024-01-01,20,50.02,2,0.324,0.8,3,0.757,0.697,0.15,1273,39292,77.4,1,OK
G0789,Education,Tamil Nadu,Tamil-Dist-07,PARTNER-037,Partner 037,Government,Bihar,10,12,2021-01-01,2022-11-01,22,30.13,3,0.216,0.376,3,0.778,0.741,,475,63436,88.7,1,OK
G0790,Skilling,Madhya Pradesh,Madhya-Dist-10,PARTNER-069,Partner 069,CSR,Gujarat,8,7,2021-09-01,2023-04-01,19,39.41,3,0.61,0.743,3,0.761,0.864,0.117,1258,31330,78.0,3,OK
G0791,Livelihoods,Tamil Nadu,Tamil-Dist-05,PARTNER-130,Partner 130,Academic,Odisha,6,8,2021-06-01,2022-10-01,16,13.27,2,0.549,0.773,3,0.653,0.715,0.18,374,35494,79.0,3,OK
G0792,Skilling,Tamil Nadu,Tamil-Dist-06,PARTNER-020,Partner 020,NGO,Gujarat,4,2,2023-12-01,2025-07-01,19,32.27,4,0.693,0.861,3,0.727,0.704,0.127,1174,27484,75.6,3,OK
G0793,WASH,Tamil Nadu,Tamil-Dist-03,PARTNER-018,Partner 018,NGO,Bihar,3,2,2022-11-01,2023-08-01,9,49.71,2,0.588,0.679,3,0.677,0.693,0.018,1398,35556,71.8,3,OK
G0794,Livelihoods,Odisha,Odisha-Dist-02,PARTNER-095,Partner 095,Academic,Karnataka,3,4,2022-05-01,2023-12-01,19,70.16,4,0.537,0.798,3,0.801,0.706,0.16,2008,34938,80.5,3,OK
G0795,Skilling,Maharashtra,Maharashtra-Dist-06,PARTNER-110,Partner 110,NGO,West Bengal,1,1,2024-12-01,2026-03-01,15,35.12,4,0.351,0.555,1,0.549,0.582,0.163,779,45080,75.4,4,OK
G0796,Health,Telangana,Telangana-Dist-20,PARTNER-128,Partner 128,Academic,Telangana,9,13,2024-12-01,2025-11-01,11,62.84,3,0.398,0.652,4,0.798,0.863,0.1,1582,39720,82.3,2,OK
G0797,WASH,Karnataka,Karnataka-Dist-16,PARTNER-062,Partner 062,CSR,Andhra Pradesh,4,3,2024-05-01,2025-09-01,16,128.32,5,0.399,0.602,2,0.616,0.774,0.196,2739,46850,77.5,2,OK
G0798,Livelihoods,Rajasthan,Rajasthan-Dist-16,PARTNER-003,Partner 003,NGO,West Bengal,8,12,2021-02-01,2021-12-01,10,21.68,5,0.346,0.696,4,0.91,0.769,0.146,635,34147,79.5,2,OK
G0799,Health,West Bengal,West-Dist-12,PARTNER-127,Partner 127,NGO,Telangana,7,10,2022-12-01,2024-03-01,15,153.72,4,0.731,0.585,2,0.676,0.695,0.247,3883,39587,90.4,3,OK
G0800,Education,Assam,Assam-Dist-19,PARTNER-071,Partner 071,Academic,Bihar,0,0,2023-09-01,2024-08-01,11,129.17,5,0.537,0.843,2,0.549,0.658,0.008,3683,35070,85.1,3,OK
G0801,Health,Gujarat,Gujarat-Dist-04,PARTNER-038,Partner 038,CSR,Assam,2,3,2021-07-01,2022-12-01,17,103.28,4,0.2,0.574,3,0.717,0.772,0.039,1845,55978,89.5,2,OK
G0802,Health,Bihar,Bihar-Dist-17,PARTNER-140,Partner 140,NGO,Assam,2,2,2023-03-01,2024-11-01,20,92.4,2,0.707,0.722,2,0.607,0.648,0.167,2741,33710,85.6,3,OK
G0803,Skilling,West Bengal,West-Dist-12,PARTNER-101,Partner 101,NGO,Jharkhand,6,7,2021-04-01,2022-03-01,11,19.05,2,0.906,0.7,1,0.461,0.65,0.183,806,23640,74.2,4,OK
G0804,Education,West Bengal,West-Dist-08,PARTNER-139,Partner 139,NGO,Odisha,6,9,2024-05-01,2025-05-01,12,49.26,3,0.2,0.539,5,0.904,0.945,-0.001,988,49855,81.0,1,OK
G0805,Skilling,Rajasthan,Rajasthan-Dist-19,PARTNER-099,Partner 099,NGO,Chhattisgarh,1,1,2022-09-01,2024-10-01,25,87.67,5,0.92,0.632,1,0.516,0.582,0.152,2839,30880,68.2,4,OK
G0806,Health,Andhra Pradesh,Andhra-Dist-05,PARTNER-002,Partner 002,Academic,West Bengal,4,4,2022-09-01,2023-11-01,14,93.98,4,0.258,0.469,3,0.763,0.785,0.034,1831,51328,86.2,3,OK
G0807,WASH,Uttar Pradesh,Uttar-Dist-01,PARTNER-013,Partner 013,CSR,Madhya Pradesh,6,5,2024-07-01,2026-06-01,23,32.47,4,0.618,0.56,2,0.63,0.621,0.11,854,38020,79.4,3,OK
G0808,Skilling,Telangana,Telangana-Dist-01,PARTNER-034,Partner 034,CSR,Tamil Nadu,5,3,2024-10-01,2026-05-01,19,28.54,3,0.406,0.732,3,0.748,0.609,0.161,717,39799,77.7,2,OK
G0809,Education,West Bengal,West-Dist-07,PARTNER-063,Partner 063,NGO,Uttar Pradesh,8,10,2021-09-01,2023-09-01,24,164.31,4,0.392,0.41,4,0.76,0.87,0.064,2991,54934,75.3,1,OK
G0810,Skilling,Uttar Pradesh,Uttar-Dist-11,PARTNER-093,Partner 093,CSR,Karnataka,9,12,2023-04-01,2024-10-01,18,38.39,2,0.411,0.69,4,0.882,0.954,0.058,793,48410,89.5,2,OK
G0811,Livelihoods,Rajasthan,Rajasthan-Dist-19,PARTNER-128,Partner 128,Academic,Telangana,9,13,2024-04-01,2026-05-01,25,39.48,4,0.2,0.871,4,0.805,0.891,0.123,994,39717,74.1,2,OK
G0812,Skilling,Andhra Pradesh,Andhra-Dist-20,PARTNER-112,Partner 112,NGO,Uttar Pradesh,0,0,2023-11-01,2025-12-01,25,37.31,2,0.679,0.759,3,0.706,0.793,0.148,1168,31947,76.4,2,OK
G0813,Livelihoods,Telangana,Telangana-Dist-14,PARTNER-080,Partner 080,Academic,Uttar Pradesh,10,15,2021-06-01,2023-07-01,25,29.54,4,0.694,0.455,2,0.493,0.702,0.16,916,32244,66.3,3,OK
G0814,Health,Uttar Pradesh,Uttar-Dist-05,PARTNER-003,Partner 003,NGO,West Bengal,8,12,2022-09-01,2024-10-01,25,97.69,4,0.429,0.517,4,0.724,0.857,0.118,1979,49362,84.2,2,OK
G0815,WASH,Jharkhand,Jharkhand-Dist-14,PARTNER-125,Partner 125,NGO,Jharkhand,3,3,2024-07-01,2026-01-01,18,143.55,3,0.754,0.606,4,0.852,0.825,0.034,3929,36536,79.7,1,OK
G0816,Skilling,Chhattisgarh,Chhattisgarh-Dist-02,PARTNER-115,Partner 115,NGO,Rajasthan,8,5,2022-08-01,2024-11-01,27,58.95,4,0.2,0.717,3,0.789,0.7,0.171,1302,45272,77.2,2,OK
G0817,Skilling,Andhra Pradesh,Andhra-Dist-01,PARTNER-056,Partner 056,NGO,Madhya Pradesh,4,6,2024-01-01,2025-09-01,20,38.76,2,0.735,0.531,4,0.82,0.878,0.039,1186,32680,88.4,1,OK
G0818,Livelihoods,Tamil Nadu,Tamil-Dist-07,PARTNER-042,Partner 042,CSR,Maharashtra,10,9,2022-08-01,2024-06-01,22,78.47,4,0.497,0.813,2,0.665,0.707,0.252,2064,38019,73.3,2,OK
G0819,Skilling,West Bengal,West-Dist-11,PARTNER-033,Partner 033,NGO,Uttar Pradesh,2,2,2022-10-01,2023-08-01,10,38.58,3,0.278,0.624,3,0.645,0.763,0.074,671,57503,75.6,3,OK
G0820,Livelihoods,Andhra Pradesh,Andhra-Dist-09,PARTNER-045,Partner 045,NGO,Karnataka,7,8,2023-06-01,2025-07-01,25,61.08,3,0.264,0.654,3,0.752,0.759,0.008,1452,42066,79.6,1,OK
G0821,Health,Jharkhand,Jharkhand-Dist-02,PARTNER-024,Partner 024,NGO,Bihar,7,6,2024-09-01,2026-01-01,16,67.63,3,0.506,0.496,2,0.719,0.721,0.131,1538,43972,84.3,3,OK
G0822,WASH,Madhya Pradesh,Madhya-Dist-19,PARTNER-021,Partner 021,Government,Karnataka,4,3,2024-08-01,2025-08-01,12,78.98,3,0.438,0.617,1,0.534,0.584,0.244,1986,39770,73.0,3,OK
G0823,WASH,Andhra Pradesh,Andhra-Dist-06,PARTNER-053,Partner 053,Academic,Tamil Nadu,8,10,2024-03-01,2025-01-01,10,101.0,3,0.669,0.791,3,0.638,0.787,0.134,2845,35502,73.9,2,OK
G0824,Skilling,Madhya Pradesh,Madhya-Dist-01,PARTNER-068,Partner 068,NGO,West Bengal,9,7,2023-02-01,2024-07-01,17,44.49,3,0.441,0.547,2,0.67,0.606,0.099,1202,37014,67.7,3,OK
G0825,WASH,Maharashtra,Maharashtra-Dist-04,PARTNER-110,Partner 110,NGO,West Bengal,1,1,2023-12-01,2026-02-01,26,52.99,4,0.642,0.901,3,0.698,0.631,0.189,1789,29617,79.9,2,OK
G0826,Livelihoods,Karnataka,Karnataka-Dist-17,PARTNER-044,Partner 044,CSR,Jharkhand,0,0,2022-01-01,2024-03-01,26,93.77,4,0.321,0.554,1,0.58,0.472,0.29,1998,46932,62.7,4,LATE_REPORTING
G0827,Education,Andhra Pradesh,Andhra-Dist-12,PARTNER-116,Partner 116,Academic,Madhya Pradesh,5,7,2021-01-01,2022-01-01,12,106.59,3,0.726,0.868,3,0.61,0.712,0.15,3539,30117,77.4,2,OK
G0828,Skilling,Madhya Pradesh,Madhya-Dist-03,PARTNER-131,Partner 131,Academic,Gujarat,4,4,2024-02-01,2024-11-01,9,15.15,3,0.611,0.98,4,0.838,0.805,0.082,426,35573,85.3,2,OK
G0829,Skilling,Rajasthan,Rajasthan-Dist-09,PARTNER-109,Partner 109,NGO,Jharkhand,9,12,2024-06-01,2025-02-01,8,30.03,4,0.411,0.472,5,1.0,1.0,0.046,761,39464,82.4,2,OK
G0830,Livelihoods,Uttar Pradesh,Uttar-Dist-01,PARTNER-030,Partner 030,Academic,Chhattisgarh,2,1,2024-11-01,2025-07-01,8,39.74,5,0.84,0.826,4,0.855,0.857,,1452,27369,82.1,3,OK
G0831,WASH,Maharashtra,Maharashtra-Dist-10,PARTNER-124,Partner 124,NGO,Uttar Pradesh,5,5,2023-03-01,2024-03-01,12,64.04,2,0.563,0.669,4,0.87,0.983,-0.02,1648,38858,73.2,2,OK
G0832,WASH,Rajasthan,Rajasthan-Dist-06,PARTNER-095,Partner 095,Academic,Karnataka,3,4,2021-09-01,2022-10-01,13,52.14,3,0.452,0.571,3,0.75,0.646,0.057,1339,38935,81.5,3,OK
G0833,Education,West Bengal,West-Dist-12,PARTNER-082,Partner 082,CSR,Bihar,4,4,2022-12-01,2025-03-01,27,76.55,2,0.414,0.798,3,0.81,0.692,0.088,2258,33901,88.3,3,OK
G0834,Livelihoods,Maharashtra,Maharashtra-Dist-02,PARTNER-077,Partner 077,NGO,Odisha,9,13,2023-01-01,2025-03-01,26,24.43,4,0.617,0.364,3,0.774,0.819,0.138,547,44658,81.5,2,OK
G0835,Livelihoods,Odisha,Odisha-Dist-18,PARTNER-100,Partner 100,Academic,Andhra Pradesh,0,0,2021-12-01,2023-02-01,14,19.24,3,0.445,0.729,3,0.625,0.759,0.152,397,48462,74.2,2,OK
G0836,Skilling,Odisha,Odisha-Dist-13,PARTNER-039,Partner 039,NGO,Jharkhand,2,3,2021-01-01,2022-07-01,18,28.98,2,0.666,0.94,2,0.702,0.679,0.07,1059,27366,86.4,3,OK
G0837,Education,Maharashtra,Maharashtra-Dist-17,PARTNER-120,Partner 120,NGO,Chhattisgarh,0,0,2022-01-01,2022-12-01,11,77.0,3,0.344,0.499,1,0.524,0.568,0.156,1755,43877,72.3,2,OK
G0838,Skilling,Andhra Pradesh,Andhra-Dist-06,PARTNER-001,Partner 001,NGO,Bihar,8,9,2024-07-01,2025-12-01,17,76.66,2,0.572,0.506,4,0.911,0.788,0.051,1751,43780,76.0,1,OK
